CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_CreditScore_interaction,Balance_EstimatedSalary_interaction,Age_Activity_interaction,Balance_Exited_interaction
457,France,Male,41,8,73700.12,3,1,1,185750.02,1,18737,13689798764.002398,41,73700.12
655,France,Female,34,3,0.0,2,1,0,159638.77,0,22270,0.0,0,0.0
739,Spain,Male,31,1,0.0,2,1,1,58469.75,0,22909,0.0,31,0.0
658,France,Male,20,7,0.0,2,0,0,187638.34,0,13160,0.0,0,0.0
687,Spain,Female,40,1,0.0,2,1,0,8207.36,0,27480,0.0,0,0.0
517,Germany,Male,53,0,109172.88,1,1,0,54676.1,1,27401,5969147304.168,0,109172.88
629,Germany,Female,45,7,129818.39,3,1,0,9217.55,1,28305,1196607500.7445,0,129818.39
791,France,Male,34,7,0.0,2,1,0,96734.46,0,26894,0.0,0,0.0
541,France,Male,32,8,0.0,2,0,0,40889.14,0,17312,0.0,0,0.0
613,Germany,Female,50,5,101242.98,2,1,0,12493.61,0,30650,1264890307.3578,0,0.0
709,Germany,Male,23,8,73314.04,2,1,0,63446.47,0,16307,4651517039.4388,0,0.0
640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0,19840,19982747875.131,0,0.0
715,France,Female,31,2,112212.14,2,1,1,181600.72,0,22165,20377805416.7408,31,0.0
665,France,Female,44,7,0.0,2,1,1,66548.58,0,29260,0.0,44,0.0
596,Spain,Male,20,3,187294.46,1,1,0,103456.47,0,11920,19376823682.1562,0,0.0
505,France,Male,34,10,104498.79,1,0,1,126451.14,0,17170,13213991124.1206,34,0.0
523,France,Female,73,7,0.0,2,0,0,130883.9,1,38179,0.0,0,0.0
476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1,16184,22070191453.4283,34,111905.43
477,France,Male,22,5,82559.42,2,0,0,163112.9,1,10494,13466506418.518,0,82559.42
646,Spain,Female,42,3,99836.47,1,0,1,22909.56,0,27132,2287209599.6532,42,0.0
649,Spain,Male,36,8,0.0,2,1,0,161668.15,0,23364,0.0,0,0.0
676,France,Male,20,1,80569.73,1,0,0,68621.98,0,13520,5528854400.6654,0,0.0
693,Germany,Male,45,2,116546.59,2,0,0,23140.28,1,31185,2696920725.6452,0,116546.59
705,France,Male,25,0,97544.29,1,0,1,59887.15,0,17625,5841649526.8735,25,0.0
707,Germany,Female,40,3,109628.44,1,1,0,189366.03,0,28280,20759902457.8932,0,0.0
616,France,Female,37,6,0.0,2,1,0,86242.18,0,22792,0.0,0,0.0
666,Spain,Female,36,6,0.0,2,1,0,176692.87,0,23976,0.0,0,0.0
850,France,Female,24,6,0.0,2,1,1,13159.9,0,20400,0.0,24,0.0
480,France,Female,42,1,152160.21,2,1,0,101778.9,0,20160,15486698797.568998,0,0.0
701,France,Male,43,2,0.0,2,1,1,165303.79,0,30143,0.0,43,0.0
561,France,Male,21,4,0.0,1,1,1,36942.35,0,11781,0.0,21,0.0
670,France,Male,25,7,0.0,2,1,1,144723.38,0,16750,0.0,25,0.0
649,Spain,Male,20,5,0.0,2,1,1,58309.54,0,12980,0.0,20,0.0
638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1,21054,7318483622.379999,33,129335.65
569,Spain,Male,34,0,151839.26,1,1,0,102299.81,1,19346,15533127448.5406,0,151839.26
554,France,Female,38,4,137654.05,2,1,1,172629.67,0,21052,23763173225.663498,38,0.0
606,Germany,Male,38,3,99897.53,1,0,0,37054.65,0,23028,3701668010.0145,0,0.0
683,Spain,Male,40,4,95053.1,1,1,1,116816.54,1,27320,11103774258.274,40,95053.1
687,France,Male,35,8,0.0,2,1,0,10334.05,0,24045,0.0,0,0.0
619,Germany,Male,23,5,132725.1,1,1,1,143913.33,0,14237,19100911115.583,23,0.0
468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0,13572,21857409856.8968,29,0.0
428,France,Female,31,2,0.0,2,1,0,54487.43,0,13268,0.0,0,0.0
598,France,Male,28,8,129991.76,2,0,1,46041.08,0,16744,5984961021.5008,28,0.0
726,Spain,Female,26,1,80780.16,1,1,1,19225.85,0,18876,1553067239.136,26,0.0
729,Spain,Male,31,8,164870.81,2,1,1,9567.39,0,22599,1577383338.8858998,31,0.0
607,France,Male,45,7,123859.6,1,0,1,113051.57,0,27315,14002522239.572002,45,0.0
749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0,29960,12240603938.829102,0,0.0
551,Spain,Male,76,2,128410.71,2,1,1,181718.73,0,41876,23334631139.5983,76,0.0
603,France,Female,39,9,76769.68,1,0,0,48224.72,0,23517,3702196322.4895997,0,0.0
682,France,Male,30,9,0.0,2,1,1,2053.42,0,20460,0.0,30,0.0
642,France,Male,72,1,160541.0,2,1,1,142223.94,0,46224,22832773551.54,72,0.0
673,France,Female,40,5,137494.28,1,1,0,81753.92,0,26920,11240696367.5776,0,0.0
734,France,Male,45,2,0.0,2,1,0,99593.28,0,33030,0.0,0,0.0
531,Spain,Male,37,1,143407.29,2,0,1,84402.46,0,19647,12103928057.933401,37,0.0
675,France,Male,32,1,0.0,3,1,0,85901.09,0,21600,0.0,0,0.0
841,France,Male,31,2,0.0,2,1,0,173240.52,0,26071,0.0,0,0.0
679,Germany,Male,35,1,110245.13,1,1,1,178291.09,0,23765,19655724394.8917,35,0.0
581,France,Male,71,4,0.0,2,1,1,197562.08,0,41251,0.0,71,0.0
691,France,Male,30,9,0.0,1,1,0,49594.02,0,20730,0.0,0,0.0
634,Spain,Male,63,10,0.0,2,1,0,30772.86,1,39942,0.0,0,0.0
596,Germany,Male,47,5,140187.1,2,1,1,174311.3,0,28012,24436195644.23,47,0.0
756,Germany,Male,32,0,109528.16,2,1,1,56176.31,0,24192,6152887869.8896,32,0.0
667,Germany,Female,48,1,97133.92,2,0,0,113316.77,1,32016,11006902071.8384,0,97133.92
729,Spain,Male,44,4,107726.93,2,1,0,153064.87,0,32076,16489208535.949099,0,0.0
620,France,Male,36,8,0.0,2,1,1,145937.99,0,22320,0.0,36,0.0
665,Germany,Female,37,3,111911.63,1,1,1,110359.68,1,24605,12350531675.0784,37,111911.63
516,Germany,Male,32,3,145166.09,2,0,0,111421.45,0,16512,16174616238.630499,0,0.0
577,France,Male,41,6,0.0,1,1,1,167621.18,0,23657,0.0,41,0.0
425,France,Male,39,4,0.0,2,1,0,197226.32,0,16575,0.0,0,0.0
676,Spain,Female,64,4,116954.32,1,1,1,91149.48,0,43264,10660325451.753601,64,0.0
587,Germany,Female,45,8,134980.74,1,1,1,123309.57,1,26415,16644417007.681799,45,134980.74
736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1,33856,10200992173.6814,46,130812.91
676,France,Male,38,8,0.0,2,1,1,133692.88,0,25688,0.0,38,0.0
624,France,Female,45,3,68639.57,1,1,0,168002.31,1,28080,11531606317.4067,0,68639.57
597,Germany,Female,22,6,101528.61,1,1,0,70529.0,1,13134,7160711334.69,0,101528.61
485,Spain,Male,32,6,102238.01,2,1,1,194010.12,0,15520,19835208588.661198,32,0.0
742,Germany,Male,55,5,155196.17,1,0,1,121207.66,1,40810,18810964606.6622,55,155196.17
735,Spain,Male,36,5,0.0,2,1,0,105152.17,0,26460,0.0,0,0.0
597,France,Female,53,4,88381.21,1,1,0,69384.71,1,31641,6132304625.299101,0,88381.21
674,France,Female,42,9,0.0,2,1,0,4292.72,0,28308,0.0,0,0.0
546,France,Male,34,4,165363.31,2,1,1,25744.13,1,18564,4257134549.8703003,34,165363.31
692,Germany,Female,43,10,118588.83,1,1,1,161241.65,1,29756,19121458620.7695,43,118588.83
680,France,Male,37,4,0.0,2,1,0,61240.87,0,25160,0.0,0,0.0
665,Germany,Male,32,1,132178.67,1,0,0,11865.76,0,21280,1568400375.3392003,0,0.0
591,France,Male,35,7,183027.25,1,1,1,56028.79,0,20685,10254795354.5275,35,0.0
604,Germany,Female,25,5,157780.84,2,1,1,58426.81,0,15100,9218631160.3204,25,0.0
604,Spain,Female,71,10,0.0,2,1,1,129984.2,0,42884,0.0,71,0.0
639,France,Female,35,8,0.0,1,0,0,164453.98,0,22365,0.0,0,0.0
779,France,Male,62,10,119096.55,1,0,1,116977.89,0,48298,13931663125.279501,62,0.0
516,Spain,Female,45,8,109044.3,1,0,1,115818.16,0,23220,12629310184.488,45,0.0
575,France,Male,46,1,0.0,2,1,1,65998.26,0,26450,0.0,46,0.0
645,France,Female,38,7,59568.57,1,1,1,167723.25,0,24510,9991034158.2525,38,0.0
645,Spain,Female,21,1,0.0,2,0,0,28726.07,0,13545,0.0,0,0.0
434,France,Male,41,4,108128.52,1,0,1,56784.11,0,17794,6139981773.817201,41,0.0
766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1,20682,22430135116.7941,0,126285.73
758,France,Female,33,7,0.0,1,1,0,188156.34,0,25014,0.0,0,0.0
758,Spain,Male,35,5,0.0,2,1,0,95009.6,0,26530,0.0,0,0.0
591,France,Female,39,4,150500.64,1,1,0,14928.8,0,23049,2246793954.432,0,0.0
688,France,Male,26,1,0.0,2,1,1,104435.94,0,17888,0.0,26,0.0
714,Germany,Female,45,9,106431.97,2,1,1,164117.69,0,32130,17467369058.5493,45,0.0
445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0,27145,4117248297.2504,61,0.0
708,Germany,Male,21,8,133974.36,2,1,0,50294.09,0,14868,6738118519.532399,0,0.0
714,France,Male,46,1,0.0,1,1,0,152167.79,1,32844,0.0,0,0.0
598,France,Female,64,9,0.0,1,0,1,13181.37,1,38272,0.0,64,0.0
565,France,Male,38,5,0.0,2,0,1,80630.32,0,21470,0.0,38,0.0
572,Germany,Female,48,3,152827.99,1,1,0,38411.79,1,27456,5870396658.0021,0,152827.99
712,France,Female,30,1,89571.59,1,1,1,177613.19,0,21360,15909095833.2721,30,0.0
614,Germany,Female,37,6,96340.81,2,1,1,139377.24,1,22718,13427716197.164398,37,96340.81
781,France,Male,38,2,117810.79,1,0,1,65632.33,1,29678,7732196646.8407,38,117810.79
850,France,Male,28,4,0.0,2,1,1,12409.01,0,23800,0.0,28,0.0
582,Germany,Male,26,6,114450.32,1,1,1,14081.64,0,15132,1611648204.1248,26,0.0
584,Germany,Male,33,3,88311.48,2,1,1,177651.38,0,19272,15688656291.8424,33,0.0
558,France,Male,38,8,113000.92,1,1,1,152872.39,0,21204,17274720712.5988,38,0.0
756,France,Male,40,1,94773.11,1,1,0,114279.63,0,30240,10830635944.7493,0,0.0
599,France,Female,41,2,91328.71,1,1,0,115724.78,0,24559,10568994872.4338,0,0.0
537,France,Female,41,0,0.0,2,0,1,175262.49,0,22017,0.0,41,0.0
666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0,23976,18003653541.72,0,0.0
670,Spain,Male,35,2,124268.64,2,0,1,84321.03,0,23450,10478459721.499199,35,0.0
589,Germany,Male,38,8,92219.21,1,1,0,99106.97,0,22382,9139566478.893702,0,0.0
694,Spain,Female,39,9,0.0,2,0,0,99924.04,0,27066,0.0,0,0.0
518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1,23828,10536239334.000599,0,113625.93
634,France,Male,34,3,145030.92,1,1,1,41820.65,0,21556,6065287344.498001,34,0.0
694,France,Male,40,9,0.0,2,1,0,40463.03,0,27760,0.0,0,0.0
759,France,Male,41,9,0.0,2,0,1,190294.12,0,31119,0.0,41,0.0
450,Spain,Male,25,9,74237.2,2,0,1,195463.35,0,11250,14510651806.619999,25,0.0
764,France,Male,24,7,98148.61,1,1,0,26843.76,0,18336,2634677731.1735997,0,0.0
667,Spain,Male,45,3,0.0,2,0,0,163655.01,0,30015,0.0,0,0.0
578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1,21964,19995107312.0396,0,113150.44
647,France,Male,35,4,123761.68,1,1,0,83910.4,0,22645,10384892073.471998,0,0.0
418,France,Male,34,8,155973.88,1,1,0,154208.96,0,14212,24052569821.964798,0,0.0
797,France,Male,32,10,114084.6,1,0,1,125782.29,0,25504,14349822241.734,32,0.0
756,France,Male,60,2,0.0,1,1,1,166513.49,1,45360,0.0,60,0.0
659,France,Male,35,6,0.0,2,1,1,58879.11,0,23065,0.0,35,0.0
700,France,Male,38,8,134811.3,1,1,0,1299.75,0,26600,175220987.17499998,0,0.0
543,France,Male,36,6,0.0,2,1,0,176728.28,0,19548,0.0,0,0.0
660,Spain,Male,42,5,0.0,2,1,0,115509.59,0,27720,0.0,0,0.0
627,Spain,Female,25,4,0.0,1,1,1,194313.93,0,15675,0.0,25,0.0
584,Germany,Female,31,6,152622.34,1,1,0,99298.8,0,18104,15155215215.192,0,0.0
629,France,Male,31,6,0.0,2,1,0,93881.75,0,19499,0.0,0,0.0
646,France,Male,18,10,0.0,2,0,1,52795.15,0,11628,0.0,18,0.0
634,France,Male,45,9,0.0,2,0,0,17622.82,0,28530,0.0,0,0.0
784,Spain,Male,33,10,0.0,2,1,0,162022.47,0,25872,0.0,0,0.0
594,Germany,Female,23,4,104753.84,2,1,0,56756.52,1,13662,5945463415.036799,0,104753.84
600,France,Female,39,5,0.0,2,0,0,118272.07,0,23400,0.0,0,0.0
427,France,Male,37,5,0.0,2,1,1,121485.1,0,15799,0.0,37,0.0
850,France,Female,29,10,0.0,2,1,1,199775.67,0,24650,0.0,29,0.0
655,France,Female,37,7,111852.84,2,1,0,10511.13,0,24235,1175699742.1091998,0,0.0
569,France,Male,37,9,178755.84,1,1,0,199929.17,0,21053,35738506723.8528,0,0.0
690,Spain,Male,36,10,0.0,2,1,0,55902.93,0,24840,0.0,0,0.0
660,France,Male,40,5,131754.11,2,1,1,38761.61,0,26400,5107001427.717099,40,0.0
684,Spain,Female,31,8,0.0,2,1,0,188637.05,0,21204,0.0,0,0.0
691,France,Female,40,0,115465.98,1,1,1,60622.61,0,27640,6999849073.8078,40,0.0
593,France,Male,50,6,171740.69,1,0,0,20893.61,0,29650,3588282997.9909,0,0.0
706,Spain,Male,24,2,141078.57,1,1,1,24402.87,0,16944,3442722003.4959,24,0.0
655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0,39955,29663590320.486,61,0.0
720,Germany,Female,37,8,156282.79,1,1,0,45985.52,0,26640,7186745365.2008,0,0.0
755,France,Male,62,1,127706.33,2,0,1,142377.69,0,46810,18182532263.777702,62,0.0
785,France,Male,36,2,0.0,1,0,1,61811.1,0,28260,0.0,36,0.0
672,France,Male,37,5,153195.59,1,1,1,162763.01,0,24864,24934575347.1259,37,0.0
661,France,Male,41,5,0.0,1,0,1,88279.6,0,27101,0.0,41,0.0
672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0,26880,16816293439.877201,0,0.0
690,France,Male,35,6,112689.95,1,1,0,176962.31,0,24150,19941873865.7845,0,0.0
447,France,Female,44,5,89188.83,1,1,1,75408.24,0,19668,6725572697.959201,44,0.0
651,Spain,Male,47,2,0.0,2,1,1,119808.64,0,30597,0.0,47,0.0
685,France,Male,40,2,168001.34,2,1,1,167400.29,0,27400,28123473036.3886,40,0.0
632,France,Female,40,9,139625.34,1,1,0,93702.96,1,25280,13083307649.006401,0,139625.34
648,France,Male,33,7,134944.0,1,1,1,117036.38,0,21384,15793357262.720001,33,0.0
431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1,18964,5232784407.147,0,138843.7
529,France,Male,22,5,0.0,1,1,0,151169.83,0,11638,0.0,0,0.0
577,France,Male,42,9,0.0,1,1,0,74077.91,0,24234,0.0,0,0.0
732,Spain,Female,67,1,0.0,2,1,1,177783.04,0,49044,0.0,67,0.0
697,Germany,Male,43,8,103409.16,1,1,0,66893.28,1,29971,6917377894.4448,0,103409.16
540,Spain,Male,37,0,120825.7,1,1,0,28257.89,0,19980,3414279339.773,0,0.0
539,France,Male,38,5,0.0,2,1,0,47388.41,0,20482,0.0,0,0.0
571,France,Female,53,2,0.0,2,1,0,28045.77,0,30263,0.0,0,0.0
652,France,Male,38,6,0.0,2,1,1,145700.22,0,24776,0.0,38,0.0
607,Spain,Female,25,4,121166.89,1,0,1,115288.24,0,15175,13969117494.3736,25,0.0
591,Spain,Male,30,8,124857.69,2,0,0,50485.7,0,17730,6303527880.033,0,0.0
730,Spain,Male,26,6,0.0,2,1,1,185808.7,0,18980,0.0,26,0.0
680,Germany,Female,42,7,105722.69,1,1,1,90558.24,1,28560,9574060734.465601,42,105722.69
566,Spain,Male,63,2,120787.18,2,1,1,52198.84,0,35658,6304950682.8712,63,0.0
522,France,Male,41,5,144147.68,1,1,1,14789.9,0,21402,2131929772.432,41,0.0
691,France,Male,52,3,0.0,1,1,0,175843.68,1,35932,0.0,0,0.0
639,France,Male,39,6,150555.83,1,1,0,30414.17,0,24921,4579030608.111099,0,0.0
850,France,Female,39,2,148586.64,1,1,1,176791.27,0,33150,26268820790.6328,39,0.0
603,France,Female,48,5,0.0,1,1,0,100478.6,1,28944,0.0,0,0.0
503,France,Male,32,4,0.0,2,1,1,153036.97,0,16096,0.0,32,0.0
737,France,Female,32,7,128551.36,2,0,1,189402.71,0,23584,24347975958.1856,32,0.0
786,France,Male,34,3,137361.96,1,0,0,183682.09,0,26724,25230931899.2964,0,0.0
688,Spain,Female,24,3,0.0,2,1,1,102195.16,0,16512,0.0,24,0.0
687,Spain,Male,35,3,0.0,2,1,1,176450.19,0,24045,0.0,35,0.0
657,France,Female,41,5,95858.37,1,1,1,68255.88,0,26937,6542897399.7156,41,0.0
850,Spain,Male,62,5,0.0,2,1,1,180243.56,0,52700,0.0,62,0.0
686,Germany,Female,27,1,115095.88,2,0,0,78622.46,0,18522,9049121221.464802,0,0.0
729,France,Female,32,9,0.0,2,0,0,150803.44,0,23328,0.0,0,0.0
637,France,Female,33,7,103377.81,1,1,0,84419.78,0,21021,8727131977.0818,0,0.0
658,France,Female,38,6,102895.1,1,0,0,155665.76,0,25004,16017243941.776001,0,0.0
687,France,Male,34,7,129895.19,1,0,1,28698.17,0,23358,3727754244.8023,34,0.0
567,France,Male,59,3,0.0,2,1,0,25843.7,1,33453,0.0,0,0.0
619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1,25998,25473115667.454002,42,132796.04
580,Germany,Female,33,7,131647.01,2,0,0,79775.19,0,19140,10502165235.681902,0,0.0
688,France,Female,38,7,123544.21,1,1,1,157664.02,0,26144,19478476796.3242,38,0.0
718,France,Male,35,8,0.0,2,1,0,94820.85,0,25130,0.0,0,0.0
679,France,Male,60,6,0.0,2,1,1,77331.77,0,40740,0.0,60,0.0
629,Germany,Female,37,1,35549.81,2,0,0,49676.33,0,23273,1765984092.9973,0,0.0
746,Spain,Male,31,2,113836.27,1,1,1,174815.54,0,23126,19900349011.635803,31,0.0
724,Spain,Male,36,1,0.0,2,1,0,52462.25,0,26064,0.0,0,0.0
473,Germany,Female,35,7,131504.73,1,1,0,189560.43,0,16555,24928093165.8339,0,0.0
518,France,Male,40,4,0.0,2,0,1,194416.58,0,20720,0.0,40,0.0
590,France,Male,31,8,112211.61,1,1,0,26261.42,0,18290,2946836219.0861998,0,0.0
696,Germany,Male,30,4,114027.7,1,1,1,193716.56,0,20880,22089053788.711998,30,0.0
582,France,Male,41,1,40488.76,1,1,0,128528.83,0,23862,5203972950.9508,0,0.0
588,Germany,Male,41,2,131341.46,2,0,1,7034.94,0,24108,923979290.6123999,41,0.0
667,France,Female,48,2,0.0,2,1,1,148608.39,0,32016,0.0,48,0.0
582,France,Male,52,2,151457.88,1,0,1,40893.61,0,30264,6193659476.1468,52,0.0
454,Spain,Female,48,5,144837.79,1,1,1,93151.77,0,21792,13491896501.388302,48,0.0
736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1,26496,11434287140.4196,36,103914.17
811,France,Male,40,1,101514.89,1,1,1,121765.0,0,32440,12360960580.85,40,0.0
623,France,Female,35,0,130557.24,1,1,1,47880.71,0,21805,6251173346.8404,35,0.0
773,France,Male,64,2,145578.28,1,0,1,186172.85,0,49472,27102723285.698,64,0.0
740,France,Female,37,7,0.0,2,1,1,194270.91,0,27380,0.0,37,0.0
696,Germany,Male,32,8,101160.99,1,1,1,115916.55,0,22272,11726232955.3845,32,0.0
435,Germany,Male,37,8,114346.3,1,0,1,980.93,1,16095,112165716.059,37,114346.3
702,France,Female,29,6,149218.39,1,1,1,9633.01,0,20358,1437422243.0539002,29,0.0
568,France,Female,47,7,0.0,2,1,1,45978.39,0,26696,0.0,47,0.0
684,France,Male,30,2,0.0,2,1,0,83473.82,0,20520,0.0,0,0.0
778,Spain,Male,33,5,116474.28,2,1,1,32757.55,0,25674,3815412050.8139997,33,0.0
551,France,Male,42,2,139561.46,1,1,0,43435.43,1,23142,6061912026.5278,0,139561.46
724,Germany,Female,33,9,119278.44,1,1,1,197148.24,0,23892,23515534515.9456,33,0.0
683,France,Female,32,9,0.0,2,1,1,24991.92,0,21856,0.0,32,0.0
604,Germany,Female,47,4,118907.6,1,0,1,47777.15,1,28388,5681066241.34,47,118907.6
703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0,18278,6201699125.5131,0,0.0
476,Spain,Female,69,1,105303.73,1,0,1,134260.34,0,32844,14138114593.0682,69,0.0
732,France,Male,79,10,61811.23,1,1,1,104222.8,0,57828,6442139462.044001,79,0.0
614,Germany,Female,44,6,118715.86,1,1,0,133591.11,1,27016,15859383512.004599,0,118715.86
765,France,Male,40,6,138033.55,1,1,1,67972.45,0,30600,9382478575.697498,40,0.0
650,Spain,Male,25,7,160599.06,2,1,1,28391.52,0,16250,4559651423.9712,25,0.0
834,Spain,Male,34,5,0.0,2,0,0,53437.1,0,28356,0.0,0,0.0
445,France,Male,25,6,0.0,2,1,0,119425.94,0,11125,0.0,0,0.0
618,France,Male,30,3,133844.22,1,1,1,31406.93,0,18540,4203636048.4446,30,0.0
613,Germany,Male,28,7,76656.4,2,1,1,185483.24,0,17164,14218477438.735998,28,0.0
633,Germany,Male,43,3,144164.29,1,1,1,158646.46,0,27219,22871154266.9134,43,0.0
457,France,Male,40,10,134320.23,2,1,0,150757.35,0,18280,20249761926.190502,0,0.0
763,Germany,Female,61,1,66101.89,1,1,1,143981.27,0,46543,9517434071.6003,61,0.0
600,Germany,Male,30,2,119755.0,1,1,1,21852.91,0,18000,2616995237.05,30,0.0
682,France,Male,37,5,0.0,2,0,1,112554.68,0,25234,0.0,37,0.0
850,Germany,Female,44,5,128605.32,1,0,1,171096.2,0,37400,22003881551.784004,44,0.0
549,Germany,Female,31,9,135020.21,2,1,1,23343.18,0,17019,3151801065.6678,31,0.0
703,France,Male,56,9,0.0,1,0,0,85547.33,1,39368,0.0,0,0.0
654,Spain,Female,36,5,0.0,2,0,0,157238.05,0,23544,0.0,0,0.0
540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0,16740,18672338556.461803,31,0.0
572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0,14872,7147764639.373,0,0.0
802,France,Female,60,3,92887.06,1,1,0,39473.63,1,48120,3666589438.2278,0,92887.06
574,Spain,Female,28,7,0.0,2,0,0,185660.3,0,16072,0.0,0,0.0
643,Spain,Female,35,6,0.0,2,1,1,41549.64,0,22505,0.0,35,0.0
709,Spain,Female,37,8,0.0,3,1,0,71738.56,0,26233,0.0,0,0.0
751,France,Female,48,9,0.0,1,1,0,137508.42,1,36048,0.0,0,0.0
642,France,Male,26,0,0.0,1,0,0,47472.68,0,16692,0.0,0,0.0
608,France,Female,56,10,129255.2,2,1,0,142492.04,1,34048,18417837128.608,0,129255.2
640,France,Male,68,9,0.0,2,1,1,199493.38,0,43520,0.0,68,0.0
588,Spain,Male,59,4,0.0,2,1,1,27435.41,0,34692,0.0,59,0.0
474,France,Male,45,10,0.0,2,0,0,172175.9,0,21330,0.0,0,0.0
496,Germany,Female,59,7,91680.1,2,1,0,163141.18,1,29264,14956799696.518,0,91680.1
512,France,Male,43,1,0.0,2,1,1,52471.36,0,22016,0.0,43,0.0
643,Spain,Male,34,6,0.0,2,1,1,116046.22,0,21862,0.0,34,0.0
756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0,29484,16295275917.376799,39,0.0
665,France,Male,35,8,110934.54,1,1,0,169287.99,0,23275,18779885298.1746,0,0.0
669,France,Female,41,0,150219.41,2,0,0,107839.03,0,27429,16199515461.5723,0,0.0
837,Germany,Male,35,0,144037.6,1,1,0,145325.32,0,29295,20932310312.032,0,0.0
723,Germany,Female,47,10,90450.0,2,0,0,103379.31,1,33981,9350658589.5,0,90450.0
583,France,Female,29,10,0.0,2,1,1,111285.85,0,16907,0.0,29,0.0
790,France,Female,47,10,148636.21,1,0,1,16119.96,1,37130,2396009759.7516,47,148636.21
471,Spain,Female,28,5,0.0,2,1,1,22356.97,0,13188,0.0,28,0.0
525,Spain,Female,60,7,0.0,2,0,1,168034.9,0,31500,0.0,60,0.0
731,Germany,Female,49,4,88826.07,1,1,1,33759.41,1,35819,2998715715.8187003,49,88826.07
596,Spain,Male,32,4,0.0,2,0,1,146504.35,0,19072,0.0,32,0.0
800,Spain,Male,38,1,0.0,2,1,0,51553.43,0,30400,0.0,0,0.0
642,Spain,Male,34,8,0.0,1,1,0,72085.1,0,21828,0.0,0,0.0
781,Spain,Male,35,1,0.0,2,0,0,42117.9,0,27335,0.0,0,0.0
518,France,Female,45,9,105525.65,2,1,1,73418.29,0,23310,7747512774.138499,45,0.0
618,Spain,Female,40,8,0.0,2,1,0,80204.38,0,24720,0.0,0,0.0
668,Germany,Female,28,1,124511.01,1,0,0,114258.18,0,18704,14226401392.561798,0,0.0
731,France,Female,52,10,0.0,1,1,1,24998.75,1,38012,0.0,52,0.0
714,Spain,Male,25,2,0.0,1,1,1,132979.43,0,17850,0.0,25,0.0
567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0,23247,14210156418.096601,41,0.0
554,Germany,Female,43,2,120847.11,1,1,0,7611.61,1,23822,919841070.9470999,0,120847.11
757,France,Female,49,2,0.0,2,0,0,164482.92,0,37093,0.0,0,0.0
606,France,Female,36,10,0.0,2,0,1,155641.46,0,21816,0.0,36,0.0
663,France,Female,42,5,124626.07,1,1,1,78004.5,0,27846,9721394277.315,42,0.0
707,Spain,Male,32,9,0.0,2,1,0,126475.79,0,22624,0.0,0,0.0
756,France,Male,31,10,122647.32,1,0,0,61666.87,0,23436,7563276338.288401,0,0.0
780,France,Male,34,1,0.0,1,1,1,64804.04,0,26520,0.0,34,0.0
616,Germany,Female,45,6,128352.59,3,1,1,144000.59,1,27720,18482848688.0281,45,128352.59
435,France,Male,36,4,0.0,1,1,1,197015.2,0,15660,0.0,36,0.0
766,France,Female,52,7,92510.9,2,0,1,66193.61,0,39832,6123630435.349,52,0.0
706,Spain,Female,53,3,0.0,3,0,0,88479.02,1,37418,0.0,0,0.0
845,Germany,Female,41,2,81733.74,2,0,0,199761.29,0,34645,16327237338.924603,0,0.0
740,Germany,Female,57,3,113386.36,2,1,1,65121.63,1,42180,7383904582.9668,57,113386.36
655,France,Male,28,10,0.0,2,0,1,126565.21,0,18340,0.0,28,0.0
681,Germany,Male,31,4,97338.19,2,0,0,48226.76,0,21111,4694305527.9644,0,0.0
644,Germany,Female,40,4,77270.08,2,1,1,115800.1,1,25760,8947882991.008001,40,77270.08
673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1,28939,763976282.5392001,43,127132.96
574,Spain,Male,30,5,120355.0,1,1,0,137793.35,0,17220,16584118639.25,0,0.0
549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0,24705,18185456768.8343,45,0.0
502,Germany,Male,33,5,174673.65,2,1,0,33300.56,0,16566,5816730362.2439995,0,0.0
619,Spain,Female,31,3,141751.82,1,0,1,61531.86,0,19189,8722253142.9852,31,0.0
657,France,Male,37,4,82500.28,1,1,1,115260.72,0,24309,9509041673.0016,37,0.0
616,France,Female,31,8,0.0,1,0,1,76456.17,0,19096,0.0,31,0.0
